Result of k-means clustering...
Object [5174] = 8;
Object [5175] = 8;
Object [5176] = 8;
Object [5177] = 8;
Object [5178] = 8;
Object [5179] = 8;
Object [5180] = 8;
Object [5181] = 8;
Object [5182] = 8;
Object [5183] = 8;
Object [5184] = 8;
Object [5185] = 8;
Object [5186] = 8;
Object [5187] = 8;
Object [5188] = 8;
Object [5189] = 8;
Object [5190] = 8;
Object [5191] = 8;
Object [5192] = 8;
Object [5193] = 8;
Object [5194] = 8;
Object [5195] = 8;
Object [5196] = 8;
Object [5197] = 8;
Object [5198] = 8;
Object [5199] = 9;
Object [5200] = 9;
Object [5201] = 9;
Object [5202] = 9;
Object [5203] = 9;
Object [5204] = 9;
Object [5205] = 9;
Object [5206] = 9;
Object [5207] = 9;
Object [5208] = 9;
Object [5209] = 9;
Object [5210] = 9;
Object [5211] = 9;
Object [5212] = 9;
Object [5213] = 9;
Object [5214] = 9;
Object [5215] = 9;
Object [5216] = 9;
Object [5217] = 9;
Object [5218] = 9;
Object [5219] = 9;
Object [5220] = 9;
Object [5221] = 9;
Object [5222] = 9;
Object [5223] = 9;
Object [5224] = 9;
Object [5225] = 9;
Object [5226] = 9;
Object [5227] = 9;
Object [5228] = 9;
Object [5229] = 9;
Object [5230] = 9;
Object [5231] = 9;
Object [5232] = 9;
Object [5233] = 9;
Object [5234] = 9;
Object [5235] = 9;
Object [5236] = 9;
Object [5237] = 9;
Object [5238] = 9;
Object [5239] = 9;
Object [5240] = 9;
Object [5241] = 9;
Object [5242] = 9;
Object [5243] = 9;
Object [5244] = 9;
Object [5245] = 9;
Object [5246] = 9;
Object [5247] = 9;
Object [5248] = 9;
Object [5249] = 9;
Object [5250] = 9;
Object [5251] = 9;
Object [5252] = 9;
Object [5253] = 9;
Object [5254] = 9;
Object [5255] = 9;
Object [5256] = 9;
Object [5257] = 9;
Object [5258] = 9;
Object [5259] = 9;
Object [5260] = 9;
Object [5261] = 9;
Object [5262] = 9;
Object [5263] = 9;
Object [5264] = 9;
Object [5265] = 9;
Object [5266] = 9;
Object [5267] = 9;
Object [5268] = 9;
Object [5269] = 9;
Object [5270] = 9;
Object [5271] = 9;
Object [5272] = 9;
Object [5273] = 9;
Object [5274] = 9;
Object [5275] = 9;
Object [5276] = 9;
Object [5277] = 9;
Object [5278] = 9;
Object [5279] = 2;
Object [5280] = 2;
Object [5281] = 2;
Object [5282] = 2;
Object [5283] = 2;
Object [5284] = 2;
Object [5285] = 2;
Object [5286] = 2;
Object [5287] = 2;
Object [5288] = 2;
Object [5289] = 2;
Object [5290] = 2;
Object [5291] = 2;
Object [5292] = 2;
Object [5293] = 2;
Object [5294] = 2;
Object [5295] = 2;
Object [5296] = 2;
Object [5297] = 2;
Object [5298] = 2;
Object [5299] = 2;
Object [5300] = 2;
Object [5301] = 2;
Object [5302] = 2;
Object [5303] = 2;
Object [5304] = 2;
Object [5305] = 2;
Object [5306] = 2;
Object [5307] = 2;
Object [5308] = 2;
Object [5309] = 2;
Object [5310] = 2;
Object [5311] = 2;
Object [5312] = 2;
Object [5313] = 2;
Object [5314] = 2;
Object [5315] = 2;
Object [5316] = 2;
Object [5317] = 2;
Object [5318] = 2;
Object [5319] = 2;
Object [5320] = 2;
Object [5321] = 2;
Object [5322] = 2;
Object [5323] = 2;
Object [5324] = 2;
Object [5325] = 2;
Object [5326] = 2;
Object [5327] = 2;
Object [5328] = 2;
Object [5329] = 2;
Object [5330] = 2;
Object [5331] = 2;
Object [5332] = 2;
Object [5333] = 2;
Object [5334] = 2;
Object [5335] = 2;
Object [5336] = 2;
Object [5337] = 2;
Object [5338] = 2;
Object [5339] = 2;
Object [5340] = 2;
Object [5341] = 2;
Object [5342] = 2;
Object [5343] = 2;
Object [5344] = 2;
Object [5345] = 2;
Object [5346] = 2;
Object [5347] = 2;
Object [5348] = 2;
Object [5349] = 1;
Object [5350] = 1;
Object [5351] = 1;
Object [5352] = 1;
Object [5353] = 1;
Object [5354] = 1;
Object [5355] = 1;
Object [5356] = 1;
Object [5357] = 1;
Object [5358] = 1;
Object [5359] = 1;
Object [5360] = 1;
Object [5361] = 1;
Object [5362] = 1;
Object [5363] = 1;
Object [5364] = 1;
Object [5365] = 1;
Object [5366] = 1;
Object [5367] = 1;
Object [5368] = 1;
Object [5369] = 1;
Object [5370] = 1;
Object [5371] = 1;
Object [5372] = 1;
Object [5373] = 1;
Object [5374] = 1;
Object [5375] = 1;
Object [5376] = 1;
Object [5377] = 1;
Object [5378] = 1;
Object [5379] = 1;
Object [5380] = 1;
Object [5381] = 1;
Object [5382] = 1;
Object [5383] = 1;
Object [5384] = 1;
Object [5385] = 1;
Object [5386] = 1;
Object [5387] = 1;
Object [5388] = 1;
Object [5389] = 1;
Object [5390] = 1;
Object [5391] = 1;
Object [5392] = 1;
Object [5393] = 1;
Object [5394] = 1;
Object [5395] = 1;
Object [5396] = 1;
Object [5397] = 1;
Object [5398] = 1;
Object [5399] = 1;
Object [5400] = 1;
Object [5401] = 1;
Object [5402] = 1;
Object [5403] = 1;
Object [5404] = 1;
Object [5405] = 1;
Object [5406] = 1;
Object [5407] = 1;
Object [5408] = 1;
Object [5409] = 1;
Object [5410] = 1;
Object [5411] = 1;
Object [5412] = 1;
Object [5413] = 1;
Object [5414] = 1;
Object [5415] = 1;
Object [5416] = 1;
Object [5417] = 1;
Object [5418] = 1;
Object [5419] = 1;
Object [5420] = 1;
Object [5421] = 0;
Object [5422] = 0;
Object [5423] = 0;
Object [5424] = 0;
Object [5425] = 0;
Object [5426] = 0;
Object [5427] = 0;
Object [5428] = 0;
Object [5429] = 0;
Object [5430] = 0;
Object [5431] = 0;
Object [5432] = 0;
Object [5433] = 0;
Object [5434] = 0;
Object [5435] = 0;
Object [5436] = 0;
Object [5437] = 0;
Object [5438] = 0;
Object [5439] = 0;
Object [5440] = 0;
Object [5441] = 0;
Object [5442] = 0;
Object [5443] = 0;
Object [5444] = 0;
Object [5445] = 0;
Object [5446] = 0;
Object [5447] = 0;
Object [5448] = 0;
Object [5449] = 0;
Object [5450] = 0;
Object [5451] = 0;
Object [5452] = 0;
Object [5453] = 0;
Object [5454] = 0;
Object [5455] = 0;
Object [5456] = 0;
Object [5457] = 0;
Object [5458] = 0;
Object [5459] = 0;
Object [5460] = 0;
Object [5461] = 0;
Object [5462] = 0;
Object [5463] = 0;
Object [5464] = 0;
Object [5465] = 0;
Object [5466] = 0;
Object [5467] = 0;
Object [5468] = 0;
Object [5469] = 0;
Object [5470] = 0;
Object [5471] = 0;
Object [5472] = 0;
Object [5473] = 0;
Object [5474] = 0;
Object [5475] = 0;
Object [5476] = 0;
Object [5477] = 0;
Object [5478] = 0;
Object [5479] = 0;
Object [5480] = 0;
Object [5481] = 0;
Object [5482] = 0;
Object [5483] = 0;
Object [5484] = 0;
Object [5485] = 0;
Object [5486] = 0;
Object [5487] = 0;
Object [5488] = 0;
Object [5489] = 0;
Object [5490] = 0;
Object [5491] = 0;
Object [5492] = 0;
Object [5493] = 0;
Object [5494] = 4;
Object [5495] = 4;
Object [5496] = 4;
Object [5497] = 4;
Object [5498] = 4;
Object [5499] = 4;
Object [5500] = 4;
Object [5501] = 4;
Object [5502] = 4;
Object [5503] = 4;
Object [5504] = 4;
Object [5505] = 4;
Object [5506] = 4;
Object [5507] = 4;
Object [5508] = 4;
Object [5509] = 4;
Object [5510] = 4;
Object [5511] = 4;
Object [5512] = 4;
Object [5513] = 4;
Object [5514] = 4;
Object [5515] = 4;
Object [5516] = 4;
Object [5517] = 4;
Object [5518] = 4;
Object [5519] = 4;
Object [5520] = 4;
Object [5521] = 4;
Object [5522] = 4;
Object [5523] = 4;
Object [5524] = 4;
Object [5525] = 4;
Object [5526] = 4;
Object [5527] = 4;
Object [5528] = 4;
Object [5529] = 4;
Object [5530] = 4;
Object [5531] = 4;
Object [5532] = 4;
Object [5533] = 4;
Object [5534] = 4;
Object [5535] = 4;
Object [5536] = 4;
Object [5537] = 4;
Object [5538] = 4;
Object [5539] = 4;
Object [5540] = 4;
Object [5541] = 4;
Object [5542] = 4;
Object [5543] = 4;
Object [5544] = 4;
Object [5545] = 4;
Object [5546] = 4;
Object [5547] = 4;
Object [5548] = 4;
Object [5549] = 4;
Object [5550] = 4;
Object [5551] = 4;
Object [5552] = 4;
Object [5553] = 4;
Object [5554] = 4;
Object [5555] = 4;
Object [5556] = 4;
Object [5557] = 4;
Object [5558] = 4;
Object [5559] = 4;
Object [5560] = 4;
Object [5561] = 4;
Object [5562] = 4;
Object [5563] = 4;
Object [5564] = 4;
Object [5565] = 4;
Object [5566] = 4;
Object [5567] = 4;
Object [5568] = 3;
Object [5569] = 3;
Object [5570] = 3;
Object [5571] = 3;
Object [5572] = 3;
Object [5573] = 3;
Object [5574] = 3;
Object [5575] = 3;
Object [5576] = 3;
Object [5577] = 3;
Object [5578] = 3;
Object [5579] = 3;
Object [5580] = 3;
Object [5581] = 3;
Object [5582] = 3;
Object [5583] = 3;
Object [5584] = 3;
Object [5585] = 3;
Object [5586] = 3;
Object [5587] = 3;
Object [5588] = 3;
Object [5589] = 3;
Object [5590] = 3;
Object [5591] = 3;
Object [5592] = 3;
Object [5593] = 3;
Object [5594] = 3;
Object [5595] = 3;
Object [5596] = 3;
Object [5597] = 3;
Object [5598] = 3;
Object [5599] = 3;
Object [5600] = 3;
Object [5601] = 3;
Object [5602] = 3;
Object [5603] = 3;
Object [5604] = 3;
Object [5605] = 3;
Object [5606] = 3;
Object [5607] = 3;
Object [5608] = 3;
Object [5609] = 3;
Object [5610] = 3;
Object [5611] = 3;
Object [5612] = 3;
Object [5613] = 3;
Object [5614] = 3;
Object [5615] = 3;
Object [5616] = 3;
Object [5617] = 3;
Object [5618] = 3;
Object [5619] = 3;
Object [5620] = 3;
Object [5621] = 3;
Object [5622] = 3;
Object [5623] = 3;
Object [5624] = 3;
Object [5625] = 3;
Object [5626] = 3;
Object [5627] = 3;
Object [5628] = 3;
Object [5629] = 3;
Object [5630] = 3;
Object [5631] = 3;
Object [5632] = 3;
Object [5633] = 3;
Object [5634] = 3;
Object [5635] = 3;
Object [5636] = 3;
Object [5637] = 3;
Object [5638] = 3;
Object [5639] = 3;
Object [5640] = 3;
Object [5641] = 3;
Object [5642] = 3;
Object [5643] = 5;
Object [5644] = 5;
Object [5645] = 5;
Object [5646] = 5;
Object [5647] = 5;
Object [5648] = 5;
Object [5649] = 5;
Object [5650] = 5;
Object [5651] = 5;
Object [5652] = 5;
Object [5653] = 5;
Object [5654] = 5;
Object [5655] = 5;
Object [5656] = 5;
Object [5657] = 5;
Object [5658] = 5;
Object [5659] = 5;
Object [5660] = 5;
Object [5661] = 5;
Object [5662] = 5;
Object [5663] = 5;
Object [5664] = 5;
Object [5665] = 5;
Object [5666] = 5;
Object [5667] = 5;
Object [5668] = 5;
Object [5669] = 5;
Object [5670] = 5;
Object [5671] = 5;
Object [5672] = 5;
Object [5673] = 5;
Object [5674] = 5;
Object [5675] = 5;
Object [5676] = 5;
Object [5677] = 5;
Object [5678] = 5;
Object [5679] = 5;
Object [5680] = 5;
Object [5681] = 5;
Object [5682] = 5;
Object [5683] = 5;
Object [5684] = 5;
Object [5685] = 5;
Object [5686] = 5;
Object [5687] = 5;
Object [5688] = 5;
Object [5689] = 5;
Object [5690] = 5;
Object [5691] = 5;
Object [5692] = 5;
Object [5693] = 5;
Object [5694] = 5;
Object [5695] = 5;
Object [5696] = 5;
Object [5697] = 5;
Object [5698] = 5;
Object [5699] = 5;
Object [5700] = 5;
Object [5701] = 5;
Object [5702] = 5;
Object [5703] = 5;
Object [5704] = 5;
Object [5705] = 5;
Object [5706] = 5;
Object [5707] = 5;
Object [5708] = 5;
Object [5709] = 5;
Object [5710] = 5;
Object [5711] = 5;
Object [5712] = 5;
Object [5713] = 5;
Object [5714] = 5;
Object [5715] = 5;
Object [5716] = 5;
Object [5717] = 5;
Object [5718] = 5;
Object [5719] = 6;
Object [5720] = 6;
Object [5721] = 6;
Object [5722] = 6;
Object [5723] = 6;
Object [5724] = 6;
Object [5725] = 6;
Object [5726] = 6;
Object [5727] = 6;
Object [5728] = 6;
Object [5729] = 6;
Object [5730] = 6;
Object [5731] = 6;
Object [5732] = 6;
Object [5733] = 6;
Object [5734] = 6;
Object [5735] = 6;
Object [5736] = 6;
Object [5737] = 6;
Object [5738] = 6;
Object [5739] = 6;
Object [5740] = 6;
Object [5741] = 6;
Object [5742] = 6;
Object [5743] = 6;
Object [5744] = 6;
Object [5745] = 6;
Object [5746] = 6;
Object [5747] = 6;
Object [5748] = 6;
Object [5749] = 6;
Object [5750] = 6;
Object [5751] = 6;
Object [5752] = 6;
Object [5753] = 6;
Object [5754] = 6;
Object [5755] = 6;
Object [5756] = 6;
Object [5757] = 6;
Object [5758] = 6;
Object [5759] = 6;
Object [5760] = 6;
Object [5761] = 6;
Object [5762] = 6;
Object [5763] = 6;
Object [5764] = 6;
Object [5765] = 6;
Object [5766] = 6;
Object [5767] = 6;
Object [5768] = 6;
Object [5769] = 6;
Object [5770] = 6;
Object [5771] = 6;
Object [5772] = 6;
Object [5773] = 6;
Object [5774] = 6;
Object [5775] = 6;
Object [5776] = 6;
Object [5777] = 6;
Object [5778] = 6;
Object [5779] = 6;
Object [5780] = 6;
Object [5781] = 6;
Object [5782] = 6;
Object [5783] = 6;
Object [5784] = 6;
Object [5785] = 6;
Object [5786] = 6;
Object [5787] = 6;
Object [5788] = 6;
Object [5789] = 6;
Object [5790] = 6;
Object [5791] = 6;
Object [5792] = 6;
Object [5793] = 6;
Object [5794] = 6;
Object [5795] = 6;
Object [5796] = 7;
Object [5797] = 7;
Object [5798] = 7;
Object [5799] = 7;
Object [5800] = 7;
Object [5801] = 7;
Object [5802] = 7;
Object [5803] = 7;
Object [5804] = 7;
Object [5805] = 7;
Object [5806] = 7;
Object [5807] = 7;
Object [5808] = 7;
Object [5809] = 7;
Object [5810] = 7;
Object [5811] = 7;
Object [5812] = 7;
Object [5813] = 7;
Object [5814] = 7;
Object [5815] = 7;
Object [5816] = 7;
Object [5817] = 7;
Object [5818] = 7;
Object [5819] = 7;
Object [5820] = 7;
Object [5821] = 7;
Object [5822] = 7;
Object [5823] = 7;
Object [5824] = 7;
Object [5825] = 7;
Object [5826] = 7;
Object [5827] = 7;
Object [5828] = 7;
Object [5829] = 7;
Object [5830] = 7;
Object [5831] = 7;
Object [5832] = 7;
Object [5833] = 7;
Object [5834] = 7;
Object [5835] = 7;
Object [5836] = 7;
Object [5837] = 7;
Object [5838] = 7;
Object [5839] = 7;
Object [5840] = 7;
Object [5841] = 7;
Object [5842] = 7;
Object [5843] = 7;
Object [5844] = 7;
Object [5845] = 7;
Object [5846] = 7;
Object [5847] = 7;
Object [5848] = 7;
Object [5849] = 7;
Object [5850] = 7;
Object [5851] = 7;
Object [5852] = 7;
Object [5853] = 7;
Object [5854] = 7;
Object [5855] = 7;
Object [5856] = 7;
Object [5857] = 7;
Object [5858] = 7;
Object [5859] = 7;
Object [5860] = 7;
Object [5861] = 7;
Object [5862] = 7;
Object [5863] = 7;
Object [5864] = 7;
Object [5865] = 7;
Object [5866] = 7;
Object [5867] = 7;
Object [5868] = 7;
Object [5869] = 7;
Object [5870] = 7;
Object [5871] = 7;
Object [5872] = 7;
Object [5873] = 7;
Object [5874] = 8;
Object [5875] = 8;
Object [5876] = 8;
Object [5877] = 8;
Object [5878] = 8;
Object [5879] = 8;
Object [5880] = 8;
Object [5881] = 8;
Object [5882] = 8;
Object [5883] = 8;
Object [5884] = 8;
Object [5885] = 8;
Object [5886] = 8;
Object [5887] = 8;
Object [5888] = 8;
Object [5889] = 8;
Object [5890] = 8;
Object [5891] = 8;
Object [5892] = 8;
Object [5893] = 8;
Object [5894] = 8;
Object [5895] = 8;
Object [5896] = 8;
Object [5897] = 8;
Object [5898] = 8;
Object [5899] = 8;
Object [5900] = 8;
Object [5901] = 8;
Object [5902] = 8;
Object [5903] = 8;
Object [5904] = 8;
Object [5905] = 8;
Object [5906] = 8;
Object [5907] = 8;
Object [5908] = 8;
Object [5909] = 8;
Object [5910] = 8;
Object [5911] = 8;
Object [5912] = 8;
Object [5913] = 8;
Object [5914] = 8;
Object [5915] = 8;
Object [5916] = 8;
Object [5917] = 8;
Object [5918] = 8;
Object [5919] = 8;
Object [5920] = 8;
Object [5921] = 8;
Object [5922] = 8;
Object [5923] = 8;
Object [5924] = 8;
Object [5925] = 8;
Object [5926] = 8;
Object [5927] = 8;
Object [5928] = 8;
Object [5929] = 8;
Object [5930] = 8;
Object [5931] = 8;
Object [5932] = 8;
Object [5933] = 8;
Object [5934] = 8;
Object [5935] = 8;
Object [5936] = 8;
Object [5937] = 8;
Object [5938] = 8;
Object [5939] = 8;
Object [5940] = 8;
Object [5941] = 8;
Object [5942] = 8;
Object [5943] = 8;
Object [5944] = 8;
Object [5945] = 8;
Object [5946] = 8;
Object [5947] = 8;
Object [5948] = 8;
Object [5949] = 8;
Object [5950] = 8;
Object [5951] = 8;
Object [5952] = 8;
Object [5953] = 9;
Object [5954] = 9;
Object [5955] = 9;
Object [5956] = 9;
Object [5957] = 9;
Object [5958] = 9;
Object [5959] = 9;
Object [5960] = 9;
Object [5961] = 9;
Object [5962] = 9;
Object [5963] = 9;
Object [5964] = 9;
Object [5965] = 9;
Object [5966] = 9;
Object [5967] = 9;
Object [5968] = 9;
Object [5969] = 9;
Object [5970] = 9;
Object [5971] = 9;
Object [5972] = 9;
Object [5973] = 9;
Object [5974] = 9;
Object [5975] = 9;
Object [5976] = 9;
Object [5977] = 9;
Object [5978] = 9;
Object [5979] = 9;
Object [5980] = 9;
Object [5981] = 9;
Object [5982] = 9;
Object [5983] = 9;
Object [5984] = 9;
Object [5985] = 9;
Object [5986] = 9;
Object [5987] = 9;
Object [5988] = 9;
Object [5989] = 9;
Object [5990] = 9;
Object [5991] = 9;
Object [5992] = 9;
Object [5993] = 9;
Object [5994] = 9;
Object [5995] = 9;
Object [5996] = 9;
Object [5997] = 9;
Object [5998] = 9;
Object [5999] = 9;
Object [6000] = 9;
Object [6001] = 9;
Object [6002] = 9;
Object [6003] = 9;
Object [6004] = 9;
Object [6005] = 9;
Object [6006] = 9;
Object [6007] = 9;
Object [6008] = 9;
Object [6009] = 9;
Object [6010] = 9;
Object [6011] = 9;
Object [6012] = 9;
Object [6013] = 9;
Object [6014] = 9;
Object [6015] = 9;
Object [6016] = 9;
Object [6017] = 9;
Object [6018] = 9;
Object [6019] = 9;
Object [6020] = 9;
Object [6021] = 9;
Object [6022] = 9;
Object [6023] = 9;
Object [6024] = 9;
Object [6025] = 9;
Object [6026] = 9;
Object [6027] = 9;
Object [6028] = 9;
Object [6029] = 9;
Object [6030] = 9;
Object [6031] = 9;
Object [6032] = 9;
Object [6033] = 2;
Object [6034] = 2;
Object [6035] = 2;
Object [6036] = 2;
Object [6037] = 2;
Object [6038] = 2;
Object [6039] = 2;
Object [6040] = 2;
Object [6041] = 2;
Object [6042] = 2;
Object [6043] = 2;
Object [6044] = 2;
Object [6045] = 2;
Object [6046] = 2;
Object [6047] = 2;
Object [6048] = 2;
Object [6049] = 2;
Object [6050] = 2;
Object [6051] = 2;
Object [6052] = 2;
Object [6053] = 2;
Object [6054] = 2;
Object [6055] = 2;
Object [6056] = 2;
Object [6057] = 2;
Object [6058] = 2;
Object [6059] = 2;
Object [6060] = 2;
Object [6061] = 2;
Object [6062] = 2;
Object [6063] = 2;
Object [6064] = 2;
Object [6065] = 2;
Object [6066] = 2;
Object [6067] = 2;
Object [6068] = 2;
Object [6069] = 2;
Object [6070] = 2;
Object [6071] = 2;
Object [6072] = 2;
Object [6073] = 2;
Object [6074] = 2;
Object [6075] = 2;
Object [6076] = 2;
Object [6077] = 2;
Object [6078] = 2;
Object [6079] = 2;
Object [6080] = 2;
Object [6081] = 2;
Object [6082] = 2;
Object [6083] = 2;
Object [6084] = 2;
Object [6085] = 2;
Object [6086] = 2;
Object [6087] = 2;
Object [6088] = 2;
Object [6089] = 2;
Object [6090] = 2;
Object [6091] = 2;
Object [6092] = 2;
Object [6093] = 2;
Object [6094] = 2;
Object [6095] = 2;
Object [6096] = 2;
Object [6097] = 2;
Object [6098] = 2;
Object [6099] = 2;
Object [6100] = 2;
Object [6101] = 2;
Object [6102] = 2;
Object [6103] = 1;
Object [6104] = 1;
Object [6105] = 1;
Object [6106] = 1;
Object [6107] = 1;
Object [6108] = 1;
Object [6109] = 1;
Object [6110] = 1;
Object [6111] = 1;
Object [6112] = 1;
Object [6113] = 1;
Object [6114] = 1;
Object [6115] = 1;
Object [6116] = 1;
Object [6117] = 1;
Object [6118] = 1;
Object [6119] = 1;
Object [6120] = 1;
Object [6121] = 1;
Object [6122] = 1;
Object [6123] = 1;
Object [6124] = 1;
Object [6125] = 1;
Object [6126] = 1;
Object [6127] = 1;
Object [6128] = 1;
Object [6129] = 1;
Object [6130] = 1;
Object [6131] = 1;
Object [6132] = 1;
Object [6133] = 1;
Object [6134] = 1;
Object [6135] = 1;
Object [6136] = 1;
Object [6137] = 1;
Object [6138] = 1;
Object [6139] = 1;
Object [6140] = 1;
Object [6141] = 1;
Object [6142] = 1;
Object [6143] = 1;
Object [6144] = 1;
Object [6145] = 1;
Object [6146] = 1;
Object [6147] = 1;
Object [6148] = 1;
Object [6149] = 1;
Object [6150] = 1;
Object [6151] = 1;
Object [6152] = 1;
Object [6153] = 1;
Object [6154] = 1;
Object [6155] = 1;
Object [6156] = 1;
Object [6157] = 1;
Object [6158] = 1;
Object [6159] = 1;
Object [6160] = 1;
Object [6161] = 1;
Object [6162] = 1;
Object [6163] = 1;
Object [6164] = 1;
Object [6165] = 1;
Object [6166] = 1;
Object [6167] = 1;
Object [6168] = 1;
Object [6169] = 1;
Object [6170] = 1;
Object [6171] = 1;
Object [6172] = 1;
Object [6173] = 1;
Object [6174] = 1;
Object [6175] = 0;
Object [6176] = 0;
Object [6177] = 0;
Object [6178] = 0;
Object [6179] = 0;
Object [6180] = 0;
Object [6181] = 0;
Object [6182] = 0;
Object [6183] = 0;
Object [6184] = 0;
Object [6185] = 0;
Object [6186] = 0;
Object [6187] = 0;
Object [6188] = 0;
Object [6189] = 0;
Object [6190] = 0;
Object [6191] = 0;
Object [6192] = 0;
Object [6193] = 0;
Object [6194] = 0;
Object [6195] = 0;
Object [6196] = 0;
Object [6197] = 0;
Object [6198] = 0;
Object [6199] = 0;
Object [6200] = 0;
Object [6201] = 0;
Object [6202] = 0;
Object [6203] = 0;
Object [6204] = 0;
Object [6205] = 0;
Object [6206] = 0;
Object [6207] = 0;
Object [6208] = 0;
Object [6209] = 0;
Object [6210] = 0;
Object [6211] = 0;
Object [6212] = 0;
Object [6213] = 0;
Object [6214] = 0;
Object [6215] = 0;
Object [6216] = 0;
Object [6217] = 0;
Object [6218] = 0;
Object [6219] = 0;
Object [6220] = 0;
Object [6221] = 0;
Object [6222] = 0;
Object [6223] = 0;
Object [6224] = 0;
Object [6225] = 0;
Object [6226] = 0;
Object [6227] = 0;
Object [6228] = 0;
Object [6229] = 0;
Object [6230] = 0;
Object [6231] = 0;
Object [6232] = 0;
Object [6233] = 0;
Object [6234] = 0;
Object [6235] = 0;
Object [6236] = 0;
Object [6237] = 0;
Object [6238] = 0;
Object [6239] = 0;
Object [6240] = 0;
Object [6241] = 0;
Object [6242] = 0;
Object [6243] = 0;
Object [6244] = 0;
Object [6245] = 0;
Object [6246] = 0;
Object [6247] = 0;
Object [6248] = 4;
Object [6249] = 4;
Object [6250] = 4;
Object [6251] = 4;
Object [6252] = 4;
Object [6253] = 4;
Object [6254] = 4;
Object [6255] = 4;
Object [6256] = 4;
Object [6257] = 4;
Object [6258] = 4;
Object [6259] = 4;
Object [6260] = 4;
Object [6261] = 4;
Object [6262] = 4;
Object [6263] = 4;
Object [6264] = 4;
Object [6265] = 4;
Object [6266] = 4;
Object [6267] = 4;
Object [6268] = 4;
Object [6269] = 4;
Object [6270] = 4;
Object [6271] = 4;
Object [6272] = 4;
Object [6273] = 4;
Object [6274] = 4;
Object [6275] = 4;
Object [6276] = 4;
Object [6277] = 4;
Object [6278] = 4;
Object [6279] = 4;
Object [6280] = 4;
Object [6281] = 4;
Object [6282] = 4;
Object [6283] = 4;
Object [6284] = 4;
Object [6285] = 4;
Object [6286] = 4;
Object [6287] = 4;
Object [6288] = 4;
Object [6289] = 4;
Object [6290] = 4;
Object [6291] = 4;
Object [6292] = 4;
Object [6293] = 4;
Object [6294] = 4;
Object [6295] = 4;
Object [6296] = 4;
Object [6297] = 4;
Object [6298] = 4;
Object [6299] = 4;
Object [6300] = 4;
Object [6301] = 4;
Object [6302] = 4;
Object [6303] = 4;
Object [6304] = 4;
Object [6305] = 4;
Object [6306] = 4;
Object [6307] = 4;
Object [6308] = 4;
Object [6309] = 4;
Object [6310] = 4;
Object [6311] = 4;
Object [6312] = 4;
Object [6313] = 4;
Object [6314] = 4;
Object [6315] = 4;
Object [6316] = 4;
Object [6317] = 4;
Object [6318] = 4;
Object [6319] = 4;
Object [6320] = 4;
Object [6321] = 4;
Object [6322] = 3;
Object [6323] = 3;
Object [6324] = 3;
Object [6325] = 3;
Object [6326] = 3;
Object [6327] = 3;
Object [6328] = 3;
Object [6329] = 3;
Object [6330] = 3;
Object [6331] = 3;
Object [6332] = 3;
Object [6333] = 3;
Object [6334] = 3;
Object [6335] = 3;
Object [6336] = 3;
Object [6337] = 3;
Object [6338] = 3;
Object [6339] = 3;
Object [6340] = 3;
Object [6341] = 3;
Object [6342] = 3;
Object [6343] = 3;
Object [6344] = 3;
Object [6345] = 3;
Object [6346] = 3;
Object [6347] = 3;
Object [6348] = 3;
Object [6349] = 3;
Object [6350] = 3;
Object [6351] = 3;
Object [6352] = 3;
Object [6353] = 3;
Object [6354] = 3;
Object [6355] = 3;
Object [6356] = 3;
Object [6357] = 3;
Object [6358] = 3;
Object [6359] = 3;
Object [6360] = 3;
Object [6361] = 3;
Object [6362] = 3;
Object [6363] = 3;
Object [6364] = 3;
Object [6365] = 3;
Object [6366] = 3;
Object [6367] = 3;
Object [6368] = 3;
Object [6369] = 3;
Object [6370] = 3;
Object [6371] = 3;
Object [6372] = 3;
Object [6373] = 3;
Object [6374] = 3;
Object [6375] = 3;
Object [6376] = 3;
Object [6377] = 3;
Object [6378] = 3;
Object [6379] = 3;
Object [6380] = 3;
Object [6381] = 3;
Object [6382] = 3;
Object [6383] = 3;
Object [6384] = 3;
Object [6385] = 3;
Object [6386] = 3;
Object [6387] = 3;
Object [6388] = 3;
Object [6389] = 3;
Object [6390] = 3;
Object [6391] = 3;
Object [6392] = 3;
Object [6393] = 3;
Object [6394] = 3;
Object [6395] = 3;
Object [6396] = 3;
Object [6397] = 5;
Object [6398] = 5;
Object [6399] = 5;
Object [6400] = 5;
Object [6401] = 5;
Object [6402] = 5;
Object [6403] = 5;
Object [6404] = 5;
Object [6405] = 5;
Object [6406] = 5;
Object [6407] = 5;
Object [6408] = 5;
Object [6409] = 5;
Object [6410] = 5;
Object [6411] = 5;
Object [6412] = 5;
Object [6413] = 5;
Object [6414] = 5;
Object [6415] = 5;
Object [6416] = 5;
Object [6417] = 5;
Object [6418] = 5;
Object [6419] = 5;
Object [6420] = 5;
Object [6421] = 5;
Object [6422] = 5;
Object [6423] = 5;
Object [6424] = 5;
Object [6425] = 5;
Object [6426] = 5;
Object [6427] = 5;
Object [6428] = 5;
Object [6429] = 5;
Object [6430] = 5;
Object [6431] = 5;
Object [6432] = 5;
Object [6433] = 5;
Object [6434] = 5;
Object [6435] = 5;
Object [6436] = 5;
Object [6437] = 5;
Object [6438] = 5;
Object [6439] = 5;
Object [6440] = 5;
Object [6441] = 5;
Object [6442] = 5;
Object [6443] = 5;
Object [6444] = 5;
